"_id",title,module,isMulti,subjects.0,subjects.1,subjects.2,subjects.3,skills.0,skills.1,skills.2,test,difficulty,standardTime,optionsType,options.0.option,options.0.answer,options.0.reason,options.0._id,options.1.option,options.1.answer,options.1.reason,options.1._id,options.2.option,options.2.answer,options.2.reason,options.2._id,options.3.option,options.3.answer,options.3.reason,options.3._id,createdAt,updatedAt,__v,image.public_id,image.url
651f4490bbf14664dbef9421,"Beginning in the 1950s, Navajo Nation legislator Annie Dodge Wauneka continuously worked to promote public health; this _______ effort involved traveling throughout the vast Navajo homeland and writing a medical dictionary for speakers of Diné bizaad, the Navajo language.
Hichic

Which choice completes the text with the most logical and precise word or phrase?",6511978a233d9373ce930f34,false,Words in context,Vocabulary,,,Text comprehension,Paraphrasing,,65119744233d9373ce930f24,easy,30000,string,"impartial ",wrong,Lack of vocabulary,651f4490bbf14664dbef9422,offhand,wrong,Misinterpreting the text,651f4490bbf14664dbef9423,persistent,right,"""continously"" = persistent; Wauneka “continuously worked to promote public health.""
(A): describing Wauneka’s effort as “impartial” wouldn’t make sense - she focused specifically on the Navajo homeland and speakers of the Navajo language.
(B): the text emphasizes that Wauneka’s effort to promote public health legislator was continuous and extensive, clearly involving care and dedication. 
(D): nothing in the text suggests that Wauneka’s effort to promote public health was ""mandatory,"" rather it emphasizes the continuous and extensive nature of her work.
",651f4490bbf14664dbef9424,mandatory,wrong,Misinterpreting the text,651f4490bbf14664dbef9425,2023-10-05T23:19:44.428Z,2023-10-09T04:00:06.972Z,0,,
651f475ebdcede4e006b7790,"Following the principles of community-based
participatory research, tribal nations and research
institutions are equal partners in health studies
conducted on reservations. A collaboration between the Crow Tribe and Montana State University _______ this model: tribal citizens worked alongside scientists to design the methodology and continue to assist in data collection.

Which choice completes the text with the most
logical and precise word or phrase? ",6511978a233d9373ce930f34,false,Words in context,Vocabulary,,,Text comprehension,,,65119744233d9373ce930f24,easy,50000,string,circumvents,wrong,misinterpreting the text,651f475ebdcede4e006b7791,eclipses,wrong,Lack of vocabulary and/or misinterpreting the text,651f475ebdcede4e006b7792,fabricates,wrong,Lack of vocabulary and/or misinterpreting the text,651f475ebdcede4e006b7793,exemplifies,right,"""exemplifies"": being an example of something
Sentence 1 explains community-based participatory research (""equal partners""); sentence 2 introduces a specific case of the same idea (""worked alongside""), therefore it's an example of the previous sentence.

Because the Crow Tribe–Montana State University collaboration serves as an example of the principles of community-based participatory research:

(A) is incorrect because the collaboration doesn't evade the model. 
(B) is incorrect because the collaboration doesn't overshadow the model. 
(C) is incorrect because saying that the collaboration “fabricates” the model wouldn’t make sense in context.",651f475ebdcede4e006b7794,2023-10-05T23:31:42.239Z,2023-10-07T19:15:59.533Z,0,,
6520c1ec3aa6e2d6a6590b97,"The parasitic dodder plant increases its reproductive success by flowering at the same time as the host plant it has latched onto. In 2020, Jianqiang Wu and his colleagues determined that the tiny dodder achieves this _______ with its host by absorbing and utilizing a protein the host produces when it is about to flower. 

Which choice completes the text with the most
logical and precise word or phrase?
",6511978a233d9373ce930f34,false,Vocabulary,Words in context,,,Text comprehension,Summary,,65119744233d9373ce930f24,easy,30000,string,synchronization,wrong,Lack of vocabulary,6520c1ec3aa6e2d6a6590b98,hibernation,wrong,Misinterpreting the text,6520c1ec3aa6e2d6a6590b99,prediction,right,"""continously"" = persistent; Wauneka “continuously worked to promote public health.""

(A): describing Wauneka’s effort as “impartial” wouldn’t make sense - she focused specifically on the Navajo homeland and speakers of the Navajo language.
(B): the text emphasizes that Wauneka’s effort to promote public health legislator was continuous and extensive, clearly involving care and dedication. 
(D): nothing in the text suggests that Wauneka’s effort to promote public health was ""mandatory,"" rather it emphasizes the continuous and extensive nature of her work.",6520c1ec3aa6e2d6a6590b9a,moderation,wrong,Misinterpreting the text,6520c1ec3aa6e2d6a6590b9b,2023-10-07T02:26:52.969Z,2023-10-09T08:52:39.536Z,0,,
6520c30e0f25a4d9fdf7842f,"Given that the conditions in binary star systems should make planetary formation nearly impossible, it’s not surprising that the existence of planets in such systems has lacked _______ explanation. Roman Rafikov and Kedron Silsbee shed light on the subject when they used modeling to determine a complex set of factors that could support planets’ development.

Which choice completes the text with the most logical and precise word or phrase?",6511978a233d9373ce930f34,false,Words in context,Vocabulary,,,Text comprehension,,,65119744233d9373ce930f24,hard,40000,string,a discernible,wrong,Misinterpreting the text,6520c30e0f25a4d9fdf78430,a straightforward,wrong,Lack of vocabulary,6520c30e0f25a4d9fdf78431," an inconclusive",wrong,Lack of vocabulary,6520c30e0f25a4d9fdf78432,an unbiased,right,"""exemplifies"": being an example of something
Sentence 1 explains community-based participatory research (""""equal partners""""); sentence 2 introduces a specific case of the same idea (""""worked alongside""""), therefore it's an example of the previous sentence.""

Because the Crow Tribe–Montana State University collaboration serves as an example of the principles of community-based participatory research:
(A) is incorrect because the collaboration doesn't evade the model. 
(B) is incorrect because the collaboration doesn't overshadow the model. 
(C) is incorrect because saying that the collaboration “fabricates” the model wouldn’t make sense in context.",6520c30e0f25a4d9fdf78433,2023-10-07T02:31:42.930Z,2023-10-07T19:19:53.923Z,0,,
6521a6cd32db35dc8c31c478,"Seminole/Muscogee director Sterlin Harjo _______ television’s tendency to situate Native characters in the distant past: this rejection is evident in his series Reservation Dogs, which revolves around teenagers who dress in contemporary styles and whose dialogue is laced with current slang.

Which choice completes the text with the most logical and precise word or phrase? 
",6511978a233d9373ce930f34,false,Words in context,Vocabulary,,,Text comprehension,Paraphrasing,,65119744233d9373ce930f24,hard,40000,string,repudiates,right,"""The clause after """":"""" clarifies what is before it; """"this rejection"""" → """"repudiates"""": to reject or refuse to accept something.
""
""(B) """"proclaim"""": publically announce
(C) """"foretells"""": predict
(D) """"recant"""": reject a previously held belief""

(B): it wouldn’t make sense to say that Harjo “proclaims” (declares, affirms) television’s tendency.
(C): the text is focused on Harjo’s REJECTION of this pattern, not on any predictions he may have about it. 
(D): saying that Harjo “recants” something would mean that he withdraws a previously held belief, and no beliefs previously held by Harjo are mentioned.
",6521a6cd32db35dc8c31c479,proclaims,wrong,Misinterpreting the test,6521a6cd32db35dc8c31c47a,foretells,wrong,Misinterpreting the test,6521a6cd32db35dc8c31c47b,recants,wrong,Lack of vocabulary,6521a6cd32db35dc8c31c47c,2023-10-07T18:43:25.132Z,2023-10-07T21:20:37.009Z,0,,
6521a771fdd8661da31723bb,"In 2007, computer scientist Luis von Ahn was working on converting printed books into a digital format. He found that some words were distorted enough that digital scanners couldn’t recognize them, but most humans could easily read them. Based on that finding, von Ahn invented a simple security test to keep automated “bots” out of websites. The first version of the reCAPTCHA test asked users to type one known word and one of the many words scanners couldn’t recognize. Correct answers proved the users were humans and added data to the book-digitizing project.

Which choice best states the main purpose of the text? ",6511978a233d9373ce930f34,false,Main point,Information and ideas,,,Summarizing main ideas,,,65119744233d9373ce930f24,easy,30000,string,"To discuss von Ahn’s invention of reCAPTCHA ",right,"summary: after providing a brief introduction to computer scientist Luis von Ahn, the text focuses on discussing how von Ahn’s digitization work led to the invention of a digital security test known as reCAPTCHA.

(B): no mention of how digital scanners work. 
(C): this information is only provided as a detail, not as the main purpose of the text. 
(D): reCAPTCHA’s popularity is not mentioned anywhere.",6521a771fdd8661da31723bc,To explain how digital scanners work,wrong,Misinterpreting the text,6521a771fdd8661da31723bd,To explain how digital scanners work,wrong,Misunderstanding the question,6521a771fdd8661da31723be," To indicate how popular reCAPTCHA is ",wrong,Misinterpreting the text,6521a771fdd8661da31723bf,2023-10-07T18:46:09.824Z,2023-10-07T19:17:47.034Z,0,,
6521a97130183cb70a360839,"Which choice best describes the function of the
underlined sentence in the text as a whole? 
",6511978a233d9373ce930f34,false,Function,"Craft and structure ",,,Summary,Structure,Purpose analysis,65119744233d9373ce930f24,medium,90000,string," It creates a detailed image of the physical setting of the scene. ",wrong,Skimming,6521a97130183cb70a36083a,"It establishes that a character is experiencing an internal conflict. ",wrong,Misinterpreting the text,6521a97130183cb70a36083b," It makes an assertion that the next sentence then expands on. ",wrong,Skimming and/or misunderstanding the question,6521a97130183cb70a36083c,"It illustrates an idea that is introduced in the previous sentence. ",right,"""The first sentence establishes that Lily can be “keenly sensitive to” scenes that serve as a “fitting background” for her feelings (she’s very aware of when a setting seems to reflect her mood). The underlined sentence then demonstrates this awareness: Lily views the landscape she’s in as AN ENLARGEMENT OF of her current mood. 
→ illustrate an idea introduced in the previous sentence.""

(A): the underlined sentence describes the scene only in very general terms, it’s the next sentence that adds specific details. 
(B): nothing suggests that Lily is experiencing an internal conflict.
(C): the only assertion in the underlined sentence is that Lily feels that broad aspects of the landscape, which isn’t expanded on in the next sentence. Instead, it describes specific details of the scene without connecting them to Lily’s feelings.
",6521a97130183cb70a36083d,2023-10-07T18:54:41.973Z,2023-10-07T19:18:32.465Z,0,quizapp/question/ynnm52zypyhwmk0tpx2w,https://res.cloudinary.com/dcdaiv3ko/image/upload/v1696704890/quizapp/question/ynnm52zypyhwmk0tpx2w.png
6521aa7f545a49fa18154a18,"Which choice best states the function of the
underlined sentence in the overall structure of the
text? 
",6511978a233d9373ce930f34,false,Function,,,,Sentence analysis,,,65119744233d9373ce930f24,easy,30000,string,To summarize the results of the team’s analysis,wrong,Skimming and/or misunderstanding the question,6521aa7f545a49fa18154a19,To present a specific example that illustrates the study’s findings,wrong,Skimming,6521aa7f545a49fa18154a1a," To explain part of the methodology used in the team’s study ",right,"""""""USING DATA,...""""
The sentence describes the data and how they were used (comparing predictions about earnings to the actual earnings). 
→ methodology used in the study.""

(A): the data isn't the result itself; it's what they used to collect results.

(A): it doesn’t address what the team found; a broad summary is instead given in the other two sentences.
(B): no specific examples were provided.
(D): no challenges were mentioned.",6521aa7f545a49fa18154a1b,"To call out a challenge the team faced in conducting its analysis ",wrong,Skimming,6521aa7f545a49fa18154a1c,2023-10-07T18:59:11.514Z,2023-10-07T19:17:59.256Z,0,quizapp/question/gwq6f9w1uharwqv4yqa4,https://res.cloudinary.com/dcdaiv3ko/image/upload/v1696705162/quizapp/question/gwq6f9w1uharwqv4yqa4.png
6521ac8cf97823f27cb90b1c,"Former astronaut Ellen Ochoa says that although she doesn’t have a definite idea of when it might happen, she _______ that humans will someday need to be able to live in other environments than those found on Earth. This conjecture informs her interest in future research missions to the moon.

Which choice completes the text with the most logical and precise word or phrase? ",6511978a233d9373ce930f34,false,Words in context,Vocabulary,,,Text comprehension,Paraphrasing,,65119744233d9373ce930f24,easy,30000,string,demands,wrong,Lack of vocabulary and/or misinterpreting the tone of the text,6521ac8cf97823f27cb90b1d,speculates,right,"""speculates"": putting forward an idea without firm evidence. The text states that Ochoa “doesn’t have a definite idea” about when humans might need to live in other environments + ""this conjecture""

""(A) """"demands"""": insists, requires
(D) """"establishes"""": proves""

(A): the text indicates that she’s unsure. 
(C): although Ochoa is unsure about the timing, she does hypothesize that humans will need to live in places other than Earth. 
(D): rather than discussing her idea with certainty and supporting it with evidence, Ochoa is unsure about when humans might need to live in other environments.
",6521ac8cf97823f27cb90b1e,doubts,wrong,Lack of vocabulary,6521ac8cf97823f27cb90b1f,establishes,wrong,Lack of vocabulary and/or misinterpreting the text,6521ac8cf97823f27cb90b20,2023-10-07T19:07:56.523Z,2023-10-07T19:18:24.418Z,0,,
6521adb5f97823f27cb90da7,"The following text is adapted from Edith Nesbit’s 1906 novel The Railway Children. 

Mother did not spend all her time in paying dull [visits] to dull ladies, and sitting dully at home waiting for dull ladies to pay [visits] to her. She was almost always there, ready to play with the children, and read to them, and help them to do their home-lessons. Besides this she used to write stories for them while they were at school, and read them aloud after tea, and she always made up funny pieces of poetry for their birthdays and for other great occasions. 

According to the text, what is true about Mother? 
",6511978a233d9373ce930f34,false,Detail,Information and idea,,,Paraphrasing,,,65119744233d9373ce930f24,easy,30000,string," She wishes that more ladies would visit her. ",wrong,Skimming,6521adb5f97823f27cb90da8," Birthdays are her favorite special occasion. ",wrong,Misinterpreting a detail,6521adb5f97823f27cb90da9,"She creates stories and poems for her children. ",right,"In addition to other activities, Mother ""writes stories"" for her children while they are at school and makes up “funny pieces of poetry” for certain occasions.

(A): Mother doesn’t sit at home hoping that ladies will visit her or visiting other ladies.
(B): the text says Mother makes up poetry for the children’s birthdays, but doesn't state her preference anywhere. 
(D): no preference for any activity is mentioned.",6521adb5f97823f27cb90daa,Reading to her children is her favorite activity.,wrong,Misinterpreting a detail,6521adb5f97823f27cb90dab,2023-10-07T19:12:53.507Z,2023-10-07T19:19:51.323Z,0,,
6521b1ee2879c10a19146168,"The following text is from Maggie Pogue Johnson’s 1910 poem “Poet of Our Race.” In this poem, the speaker is addressing Paul Laurence Dunbar, a Black author.

Thou, with stroke of mighty pen,
   Hast told of joy and mirth,
And read the hearts and souls of men
  As cradled from their birth.
The language of the flowers,
  Thou hast read them all,
And e’en the little brook
   Responded to thy call. 

Which choice best states the main purpose of the text?
",6511978a233d9373ce930f34,false,Main point,,,,Assessing mood,,,65119744233d9373ce930f24,medium,90000,string,"To praise a certain writer for being especially perceptive regarding people and nature ",right,"""- ability to understand people (“read the hearts and souls of men”, written (stroke of mighty pen) of their “joy and mirth”)
- thorough understanding of the natural world (he has read “the language of the flowers”, engaged with “the little brook”) 
→ especially perceptive about people and nature.""

(B): while it might be easy to think that there is a variety of topics mentioned in the poem, Dunbar isn't explicitly mentioned to have done reading on them.

(B): no extensive reading is mentioned. 
(C): no specific part of Dunbar’s writing process is mentioned; the poem focuses on the quality of the writing instead.
(D): nothing in the text suggests that the speaker is recalling a particular afternoon actually spent with Dunbar.",6521b1ee2879c10a19146169," To establish that a certain writer has read extensively about a variety of topics ",wrong,Misinterpreting the text,6521b1ee2879c10a1914616a,"To call attention to a certain writer’s careful and elaborately detailed writing process ",wrong,Misinterpreting the text,6521b1ee2879c10a1914616b,To recount fond memories of an afternoon spent in nature with a certain writer,wrong,Misinterpreting the text,6521b1ee2879c10a1914616c,2023-10-07T19:30:54.813Z,2023-10-07T19:37:03.611Z,0,,
6521b2c8421c309d1a5605fa,"“To You” is an 1856 poem by Walt Whitman. In the poem, Whitman suggests that readers, whom he addresses directly, have not fully understood themselves, writing, _______ 

Which quotation from “To You” most effectively illustrates the claim? 
",6511978a233d9373ce930f34,false,Textual evidence,,,,Sentence analysis,,,65119744233d9373ce930f24,easy,30000,string," “You have not known what you are, you have slumber’d upon yourself / all your life, / Your eyelids have been the same as closed most of the time.” ",right,"""Not fully understood themselves → """"you have not known what you are""""""

(D): while the word ""understood"" is mentioned here, the quote has nothing to do with readers not understanding themselves.

""(B): this quotation characterizes readers as “immense” and “interminable.” Although immense and interminable things can be difficult to understand, this quotation doesn’t make that point. 
(C): this quotation says nothing at all about readers themselves but rather about the speaker’s feelings about readers. 
(D): this quotation makes the point that the speaker has understood readers, which is the polar opposite of the original intent.



",6521b2c8421c309d1a5605fb," “These immense meadows, these interminable rivers, you are immense / and interminable as they.” ",wrong,Overanalyzing the quote's intent,6521b2c9421c309d1a5605fc," “I should have made my way straight to you long ago, / I should have blabb’d nothing but you, I should have chanted nothing / but you.” ",wrong,Misinterpreting the quote,6521b2c9421c309d1a5605fd,"“I will leave all and come and make the hymns of you, / None has understood you, but I understand you.” ",wrong,Misinterpreting the quote,6521b2c9421c309d1a5605fe,2023-10-07T19:34:33.025Z,2023-10-07T19:34:33.025Z,0,,
6521b470421c309d1a560a14,"Born in 1891 to a Quechua-speaking family in the Andes Mountains of Peru, Martín Chambi is today considered to be one of the most renowned figures of Latin American photography. In a paper for an art history class, a student claims that Chambi’s photographs have considerable ethnographic value—in his work, Chambi was able to capture diverse elements of Peruvian society, representing his subjects with both dignity and authenticity. 

Which finding, if true, would most directly support the student’s claim?",6511978a233d9373ce930f34,false,Inferences,,,,Identify claim,Text analysis,Summary,65119744233d9373ce930f24,hard,120000,string,"Chambi took many commissioned portraits of wealthy Peruvians, but he also produced hundreds of images carefully documenting the peoples, sites, and customs of Indigenous communities of the Andes. ",right,"The text describes a student advancing the claim that Chambi’s photographs “have considerable ethnographic value"" and that they “capture diverse elements of Peruvian society” in a respectful way. If it’s true that Chambi carefully photographed people from a range of different communities in Peru as well as photographed the customs and sites of different communities, that would lend support to his claim.

the reasons provided in the remaining answers are less compelling:
(B): the technical skill demonstrated in the photographs 
(C): Chambi’s reputation and the locations where his photographs may have been published
(D): the popularity among other photographers of the people and places that Chambi photographed

",6521b470421c309d1a560a15,"Chambi’s photographs demonstrate a high level of technical skill, as seen in his strategic use of illumination to create dramatic light and shadow contrasts.",wrong,Misunderstanding the question,6521b470421c309d1a560a16," During his lifetime, Chambi was known and celebrated both within and outside his native Peru, as his work was published in places like Argentina, Spain, and Mexico. ",wrong,Misunderstanding the question,6521b470421c309d1a560a17,Some of the peoples and places Chambi photographed had long been popular subjects for Peruvian photographers.,wrong,Misunderstanding the question,6521b470421c309d1a560a18,2023-10-07T19:41:36.173Z,2023-10-07T19:41:36.173Z,0,,
6521b5a7421c309d1a560a56,"Some researchers studying Indigenous actors and filmmakers in the United States have turned their attention to the early days of cinema, particularly the 1910s and 1920s, when people like James Young Deer, Dark Cloud, Edwin Carewe, and Lillian St. Cyr (known professionally as Red Wing) were involved in one way or another with numerous films. In fact, so many films and associated records for this era have been lost that counts of those four figures’ output should be taken as bare minimums rather than totals; it’s entirely possible, for example, that _______

Which choice most effectively uses data from the table to complete the example? ",6511978a233d9373ce930f34,false,"Quantitative evidence ",,,,Interpret details,,,65119744233d9373ce930f24,medium,90000,string,"Dark Cloud acted in significantly fewer films than did Lillian St. Cyr, who is credited with 66 performances.",wrong,Misunderstanding the question,6521b5a7421c309d1a560a57,Edwin Carewe’s 47 credited acting roles includes only films made after 1934,wrong,Skimming the table,6521b5a7421c309d1a560a58,"Lillian St. Cyr acted in far more than 66 films and Edwin Carewe directed more than 58. ",right,"The outputs included in the table should be considered BARE MINIMUMS, so we should assume that the individuals actually had HIGHER outputs than recorded. The table indicates that Lillian St. Cyr has 66 film credits and Edwin Carewe has 58 film credits; therefore, it’s possible that Lillian St. Cyr acted in far more than 66 films and that Edwin Carewe directed more than 58 films.

(B): The table indicates that Edwin Carewe was active from 1912 to 1934, meaning that his 47 credited acting roles were in films made before or during 1934, not after that time. 

(A): this doesn’t effectively exemplify the idea that the outputs included in the table should be considered bare minimums, and simply compares data. 
(B): this misrepresents data from the table, even though it may exemplify the idea that the film outputs included in the table should be considered bare minimums by implying that Edwin Carewe acted in more than 47 films.
(D): instead of addressing the idea that the individuals likely had higher outputs than recorded, this choice suggests that James Young Deer actually acted in and directed fewer films than presented.",6521b5a7421c309d1a560a59,James Young Deer actually directed 33 films and acted in only 10.,wrong,Misunderstanding the text,6521b5a7421c309d1a560a5a,2023-10-07T19:46:47.011Z,2023-10-07T19:50:00.239Z,0,quizapp/question/vxgt4m3ha1sxwhpuvxun,https://res.cloudinary.com/dcdaiv3ko/image/upload/v1696708199/quizapp/question/vxgt4m3ha1sxwhpuvxun.png
6521b8d75cdc4065eff28189,"Alicia Montesinos-Navarro, Isabelle Storer, and Rocío Perez-Barrales recently examined several plots within a diverse plant community in southeast Spain. The researchers calculated that if individual plants were randomly distributed on this particular landscape, only about 15% would be with other plants in patches of vegetation. They counted the number of juvenile plants of five species growing in patches of vegetation and the number growing alone on bare ground and compared those numbers to what would be expected if the plants were randomly distributed. Based on these results, they claim that plants of these species that grow in close proximity to other plants gain an advantage at an early developmental stage. 

Which choice best describes data from the table that support the researchers’ claim?",6511978a233d9373ce930f34,false,"Quantitative evidence ",,,,Interpret details,,,65119744233d9373ce930f24,hard,120000,string," For all five species, less than 75% of juvenile plants were growing in patches of vegetation. ",wrong,Misunderstanding statement's implications,6521b8d75cdc4065eff2818a,"The species with the greatest number of juvenile plants growing in patches of vegetation was H. stoechas. ",wrong,Skimming the table,6521b8d75cdc4065eff2818b,"For T. libanitis and T. moroderi, the percentage of juvenile plants growing in patches of vegetation was less than what would be expected if plants were randomly distributed. ",wrong,Skimming the text,6521b8d75cdc4065eff2818c,"For each species, the percentage of juvenile plants growing in patches of vegetation was substantially higher than what would be expected if plants were randomly distributed.",right,"For each of the five species, the percentage of juvenile plants found growing in patches of vegetation (>50%) (IN CLOSE PROXIMITY TO OTHER PLANTS) was substantially higher than could be explained by chance alone (15%).

(A): while true, this statement doesn’t clearly support the claim; it doesn’t indicate how the percentage growing in patches compares with the percentage that would be expected to grow in patches on the basis of chance alone, which is the information necessary to evaluate whether the claim in the text has support in the table. 
(B): only 12 plants of this species were found growing in patches, which was the lowest number of any species, not the greatest number. 
(C): 59.1% of the plants of these species were found growing in patches, which is a far GREATER (not lower) percentage than what would be expected if plants were randomly distributed (around 15%).",6521b8d75cdc4065eff2818d,2023-10-07T20:00:23.267Z,2023-10-07T20:00:42.216Z,0,quizapp/question/ett0mz0rnzk71tkddsjz,https://res.cloudinary.com/dcdaiv3ko/image/upload/v1696708841/quizapp/question/ett0mz0rnzk71tkddsjz.png
6521ba545cdc4065eff28465,"In the mountains of Brazil, Barbacenia tomentosa and Barbacenia macrantha—two plants in the Velloziaceae family—establish themselves on soilless, nutrient-poor patches of quartzite rock. Plant ecologists Anna Abrahão and Patricia de Britto Costa used microscopic analysis to determine that the roots of B. tomentosa and B. macrantha, which grow directly into the quartzite, have clusters of fine hairs near the root tip; further analysis indicated that these hairs secrete both malic and citric acids. The researchers hypothesize that the plants depend on dissolving underlying rock with these acids, as the process not only creates channels for continued growth but also releases phosphates that provide the vital nutrient phosphorus. 

Which finding, if true, would most directly support the researchers’ hypothesis?",6511978a233d9373ce930f34,false,Textual evidence,,,,Recognize premises,Predict conclusion,,65119744233d9373ce930f24,easy,120000,string,"Other species in the Velloziaceae family are found in terrains with more soil but have root structures similar to those of B. tomentosa and B. macrantha. ",wrong,Misunderstanding the text,6521ba545cdc4065eff28466," Though B. tomentosa and B. macrantha both secrete citric and malic acids, each species produces the acids in different proportions. ",wrong,Misunderstanding the question,6521ba545cdc4065eff28467,"The roots of B. tomentosa and B. macrantha carve new entry points into rocks even when cracks in the surface are readily available. ",right,"If the plants don’t benefit from dissolving rock, they would be expected to grow in the cracks that already exist, as doing so would mean that the plants don’t have to spend as much energy; if, however, the plants create new entry points by dissolving rock even when cracks already exist, that would support the hypothesis that they depend on dissolving rock for some benefit.

(A): the existence of those with similar root structures to those of the two species discussed in the text is largely irrelevant to the researchers’ hypothesis. 
(B): the proportions of citric and malic acid secreted by the two species would be irrelevant to the hypothesis that the plants depend on dissolving rock, as there is no mention of this information.
(D): if the two species thrive on rocks without phosphates, that would weaken the researchers’ hypothesis, contradicting the text.
",6521ba545cdc4065eff28468,"B. tomentosa and B. macrantha thrive even when transferred to the surfaces of rocks that do not contain phosphates. ",wrong,Misunderstanding the question and/or the text,6521ba545cdc4065eff28469,2023-10-07T20:06:44.182Z,2023-10-07T20:06:44.182Z,0,,
6521bc3817dba357feb78ba0,"Herbivorous sauropod dinosaurs could grow more than 100 feet long and weigh up to 80 tons, and some researchers have attributed the evolution of sauropods to such massive sizes to increased plant production resulting from high levels of atmospheric carbon dioxide during the Mesozoic era. However, there is no evidence of significant spikes in carbon dioxide levels coinciding with relevant periods in sauropod evolution, such as when the first large sauropods appeared, when several sauropod lineages underwent further evolution toward gigantism, or when sauropods reached their maximum known sizes, suggesting that _______

Which choice most logically completes the text? ",6511978a233d9373ce930f34,false,Inference,,,,Recognize premises,Predict conclusion,,65119744233d9373ce930f24,medium,90000,string,fluctuations in atmospheric carbon dioxide affected different sauropod lineages differently.,wrong,Misunderstanding the text,6521bc3817dba357feb78ba1,the evolution of larger body sizes in sauropods did not depend on increased atmospheric carbon dioxide.,right,"""The text attributes INCREASED CARBON DIOXIDE to massive sauropods. However, atmospheric carbon dioxide levels didn’t increase around the time of important periods in sauropods’ evolution of larger body sizes (CONTRADICTING INFORMATION). 
→ the evolution of larger sizes didn’t depend on increased carbon dioxide in the atmosphere.""

(A): the text doesn’t describe any fluctuations in atmospheric carbon dioxide; all it says is that there weren’t increases at particular points that correspond with key moments in sauropod evolution. 
(C): the text indicates that there weren’t significant increases in carbon dioxide around the time of important periods in sauropods’ evolution, not that it was higher when the largest sauropods lived than when sauropods first appeared. 
(D): no information is provided about how higher levels of atmospheric carbon dioxide might have affected sauropods.
",6521bc3817dba357feb78ba2," atmospheric carbon dioxide was higher when the largest known sauropods lived than it was when the first sauropods appeared.",wrong,Misunderstanding the text,6521bc3817dba357feb78ba3,sauropods probably would not have evolved to such immense sizes if atmospheric carbon dioxide had been even slightly higher.,wrong,Misunderstanding the text,6521bc3817dba357feb78ba4,2023-10-07T20:14:48.686Z,2023-10-07T20:14:48.686Z,0,,
6521bd8ee06d9ec6e03cf5c0,"In documents called judicial opinions, judges explain the reasoning behind their legal rulings, and in those explanations they sometimes cite and discuss historical and contemporary philosophers. Legal scholar and philosopher Anita L. Allen argues that while judges are naturally inclined to mention philosophers whose views align with their own positions, the strongest judicial opinions consider and rebut potential objections; discussing philosophers whose views conflict with judges’ views could therefore _______

Which choice most logically completes the text? ",6511978a233d9373ce930f34,false,Inference,,,,Recognize premises,Predict conclusion,,65119744233d9373ce930f24,easy,90000,string,"allow judges to craft judicial opinions without needing to consult philosophical works. ",wrong,Misunderstanding the text and/or skimming,6521bd8ee06d9ec6e03cf5c1,help judges improve the arguments they put forward in their judicial opinions.,right,"""The text indicates that judges sometimes cite philosophers, especially those whose views are in agreement with those of the judges themselves. Allen claims, however, that the STRONGEST judicial opinions consider potential objections and rebut them 
→ STRENGTHEN their opinions by including views contrary to their own.""

(A): only by consulting philosophical works can judge cite philosophers who disagree with them.
(C): no mention of making judicial opinions more easily understood.
(D): judges discuss philosophers whose views they disagree with, not to bring their opinions into line with views that are popular but rather to strengthen their own.
",6521bd8ee06d9ec6e03cf5c2,"make judicial opinions more comprehensible to readers without legal or philosophical training. ",wrong,Misunderstanding the text,6521bd8ee06d9ec6e03cf5c3,"bring judicial opinions in line with views that are broadly held among philosophers. ",wrong,Misunderstanding the text,6521bd8ee06d9ec6e03cf5c4,2023-10-07T20:20:30.909Z,2023-10-07T20:20:30.909Z,0,,
6521bea3e06d9ec6e03cf663,"Public-awareness campaigns about the need to reduce single-use plastics can be successful, says researcher Kim Borg of Monash University in Australia, when these campaigns give consumers a choice: for example, Japan achieved a 40 percent reduction in plastic-bag use after cashiers were instructed to ask customers whether _______ wanted a bag. 

Which choice completes the text so that it conforms to the conventions of Standard English?",6511978a233d9373ce930f34,false,Grammar,"Standard English conventions ",,,Grammar,,,65119744233d9373ce930f24,easy,30000,string,they,right,"(B): singular pronoun ""one"" >< plural ""customers"" 
(C): second person pronoun “you” isn’t conventional as a substitute for “customers.” It suggests that the reader is the customer. 
(D): singular pronoun “it” >< plural “customers""

customers (plural) → they",6521bea3e06d9ec6e03cf664,one,wrong,Insufficient knowledge of grammar,6521bea3e06d9ec6e03cf665,you,wrong,insufficient knowledge of grammar,6521bea3e06d9ec6e03cf666,it,wrong,Insufficient knowledge of grammar,6521bea3e06d9ec6e03cf667,2023-10-07T20:25:07.852Z,2023-10-07T20:25:07.852Z,0,,
